origin_region,origin_sector,scope,year
KR,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2022
KR,Manufacture of fish products,old_scope_including_fish,2022
KR,Meat animals nec,old_scope_including_fish,2022
KR,Pigs farming,old_scope_including_fish,2022
KR,Poultry farming,old_scope_including_fish,2022
KR,Processing of dairy products,old_scope_including_fish,2022
KR,Processing of meat cattle,old_scope_including_fish,2022
KR,Processing of meat pigs,old_scope_including_fish,2022
KR,Processing of meat poultry,old_scope_including_fish,2022
KR,Production of meat products nec,old_scope_including_fish,2022
